release_spin_rate,release_speed,balls,strikes,result_derived,stand,in_or_off_plate,num_on_base,outs_when_up
2167.0,94.9,2,2,out,R,inside,2,0
2380.0,91.9,2,2,foul,R,inside,2,0
1628.0,90.0,1,2,ball,R,outside,2,0
2154.0,95.8,1,2,foul,R,inside,2,0
2190.0,85.5,0,2,ball,R,outside,2,0
2264.0,95.4,0,1,strike,R,inside,2,0
2148.0,84.8,0,0,strike,R,inside,2,0
1723.0,88.6,1,2,hit,R,inside,1,0
2101.0,93.6,0,2,ball,R,outside,1,0
1515.0,87.1,0,1,foul,R,inside,1,0
2092.0,93.6,0,0,strike,R,inside,1,0
1478.0,87.5,0,1,hit,L,inside,0,0
1796.0,73.8,0,0,strike,L,outside,0,0
2298.0,95.9,1,2,out,L,inside,0,2
2234.0,95.8,0,2,ball,L,outside,0,2
2184.0,95.9,0,1,strike,L,inside,0,2
2420.0,96.6,0,0,strike,L,inside,0,2
1681.0,88.5,0,2,out,L,outside,0,1
2218.0,96.0,0,1,foul,L,inside,0,1
1636.0,88.3,0,0,strike,L,inside,0,1
2232.0,95.6,3,2,out,R,inside,0,0
2198.0,97.0,2,2,ball,R,outside,0,0
1611.0,87.1,2,2,foul,R,outside,0,0
2170.0,94.8,1,2,ball,R,outside,0,0
1553.0,87.5,0,2,ball,R,outside,0,0
1587.0,86.0,0,1,foul,R,outside,0,0
2092.0,94.6,0,0,foul,R,outside,0,0
2060.0,84.2,0,1,out,R,inside,1,2
2276.0,88.8,0,0,strike,R,inside,1,2
1968.0,76.0,1,1,hit,L,inside,1,2
2206.0,94.4,0,0,ball,L,outside,1,2
2328.0,90.8,3,2,out,L,inside,1,1
2164.0,94.2,3,1,strike,L,inside,1,1
1613.0,88.9,2,1,ball,L,outside,1,1
2309.0,90.3,1,1,ball,L,inside,1,1
2235.0,91.0,1,0,strike,L,inside,1,1
1538.0,87.7,0,0,ball,L,outside,1,1
1700.0,88.2,2,2,out,R,outside,1,0
2162.0,94.7,2,2,foul,R,outside,1,0
1624.0,89.2,1,2,ball,R,outside,1,0
1800.0,88.4,1,1,strike,R,outside,1,0
2255.0,91.0,1,0,foul,R,inside,1,0
2249.0,92.0,0,0,ball,R,outside,1,0
2191.0,85.4,1,1,hit,R,inside,0,0
2347.0,90.4,0,1,ball,R,outside,0,0
2078.0,94.0,0,0,strike,R,inside,0,0
2297.0,89.1,0,1,out,L,inside,1,1
1659.0,87.1,0,0,strike,L,inside,1,1
2090.0,88.8,2,2,out,L,outside,1,0
2042.0,76.2,0,2,foul,L,inside,1,0
1677.0,87.7,0,1,foul,L,inside,1,0
2270.0,95.7,0,0,strike,L,inside,1,0
2420.0,91.3,3,1,walk,L,outside,0,0
2213.0,94.9,3,0,strike,L,inside,0,0
2382.0,89.6,2,0,ball,L,outside,0,0
2443.0,90.9,1,0,ball,L,outside,0,0
2190.0,94.3,0,0,ball,L,outside,0,0
2149.0,96.0,3,2,out,R,inside,0,2
2365.0,90.2,3,2,foul,R,inside,0,2
2204.0,94.8,3,1,foul,R,inside,0,2
2248.0,95.8,3,0,strike,R,inside,0,2
2209.0,95.7,2,0,ball,R,outside,0,2
2423.0,91.4,1,0,ball,R,outside,0,2
2136.0,77.1,0,0,ball,R,outside,0,2
2203.0,95.1,3,2,out,R,inside,0,1
2226.0,95.8,3,1,strike,R,inside,0,1
2410.0,91.7,2,1,ball,R,outside,0,1
2336.0,91.3,2,0,strike,R,inside,0,1
1652.0,86.1,1,0,ball,R,outside,0,1
2360.0,91.4,0,0,ball,R,outside,0,1
2185.0,93.7,1,1,ball,L,outside,0,0
1625.0,88.1,0,1,ball,L,outside,0,0
1938.0,75.2,0,0,strike,L,inside,0,0
1752.0,88.2,0,1,out,L,inside,0,2
2039.0,76.5,0,0,strike,L,inside,0,2
2187.0,95.5,3,2,out,R,inside,0,1
1766.0,88.7,2,2,ball,R,outside,0,1
2157.0,95.7,1,2,ball,R,outside,0,1
2178.0,85.3,1,1,strike,R,inside,0,1
2339.0,91.3,0,1,ball,R,outside,0,1
2121.0,95.6,0,0,strike,R,inside,0,1
2140.0,96.0,0,0,out,R,inside,0,0
2182.0,95.7,1,0,out,L,inside,0,2
2155.0,96.1,0,0,ball,L,outside,0,2
2181.0,95.8,2,0,out,R,inside,0,1
2242.0,96.2,1,0,ball,R,outside,0,1
2274.0,95.6,0,0,ball,R,outside,0,1
2360.0,90.9,0,0,out,L,inside,1,0
2242.0,83.7,0,2,hit,R,outside,0,0
2447.0,90.2,0,1,strike,R,outside,0,0
2140.0,94.0,0,0,strike,R,inside,0,0
2312.0,95.8,3,2,out,L,outside,2,2
2420.0,91.1,3,1,foul,L,inside,2,2
2426.0,91.9,2,1,ball,L,outside,2,2
2324.0,97.4,1,1,ball,L,outside,2,2
2246.0,95.6,0,1,ball,L,outside,2,2
2230.0,75.3,0,0,strike,L,inside,2,2
2170.0,76.8,1,2,out,L,inside,2,1
2503.0,92.4,1,1,foul,L,outside,2,1
2173.0,95.8,1,0,foul,L,inside,2,1
1801.0,89.9,0,0,ball,L,outside,2,1
2280.0,84.5,1,1,out,R,outside,2,0
2267.0,96.1,0,1,ball,R,outside,2,0
2294.0,97.0,0,0,foul,R,inside,2,0
2260.0,95.6,1,2,hit,L,outside,1,0
2161.0,95.5,1,1,foul,L,inside,1,0
2110.0,76.6,0,1,ball,L,outside,1,0
1653.0,88.5,0,0,strike,L,inside,1,0
2227.0,95.1,1,2,hit,R,inside,2,0
1840.0,90.4,1,1,strike,R,inside,2,0
2421.0,91.6,1,0,strike,R,outside,2,0
2198.0,96.6,0,0,ball,R,outside,2,0
1709.0,88.0,2,0,hit,L,inside,1,0
2427.0,92.8,1,0,ball,L,outside,1,0
2265.0,95.2,0,0,ball,L,outside,1,0
2257.0,95.6,3,1,walk,R,outside,0,0
2219.0,95.5,2,1,ball,R,outside,0,0
2395.0,92.2,1,1,ball,R,inside,0,0
2072.0,76.0,1,0,strike,R,inside,0,0
2095.0,94.1,0,0,ball,R,outside,0,0
2188.0,95.9,1,1,out,L,inside,1,2
2102.0,76.7,0,1,ball,L,outside,1,2
1796.0,88.2,0,0,strike,L,inside,1,2
2274.0,84.3,0,1,out,R,inside,1,1
2362.0,92.4,0,0,strike,R,inside,1,1
2443.0,91.9,3,2,out,L,outside,1,0
2194.0,94.9,2,2,ball,L,outside,1,0
1800.0,86.7,2,1,strike,L,outside,1,0
2405.0,90.1,2,0,foul,L,inside,1,0
1756.0,84.5,1,0,ball,L,outside,1,0
2091.0,74.4,0,0,ball,L,outside,1,0
2349.0,91.0,3,2,walk,L,outside,0,0
1772.0,90.0,2,2,ball,L,outside,0,0
2193.0,95.9,2,2,foul,L,outside,0,0
2375.0,91.4,2,1,foul,L,outside,0,0
2202.0,76.6,1,1,ball,L,outside,0,0
2448.0,90.9,0,1,ball,L,outside,0,0
2023.0,75.1,0,0,strike,L,inside,0,0
2478.0,91.5,3,2,out,R,outside,0,2
2227.0,78.4,2,2,ball,R,outside,0,2
1622.0,87.4,1,2,ball,R,outside,0,2
2221.0,96.6,0,1,foul,R,inside,0,2
2243.0,84.6,0,0,strike,R,inside,0,2
2421.0,91.4,1,0,out,L,inside,0,1
2141.0,77.5,0,0,ball,L,outside,0,1
2319.0,97.1,3,2,out,R,outside,0,0
1868.0,88.6,2,2,ball,R,outside,0,0
1795.0,88.1,1,2,ball,R,outside,0,0
2191.0,95.3,1,1,foul,R,inside,0,0
2234.0,84.6,0,1,ball,R,outside,0,0
2436.0,91.3,0,0,strike,R,inside,0,0
1704.0,86.8,1,0,hit,L,inside,1,2
1974.0,75.8,0,0,ball,L,outside,1,2
2456.0,91.9,0,1,hit,R,inside,0,2
2449.0,92.3,0,0,strike,R,inside,0,2
1753.0,90.6,1,2,out,L,outside,0,1
2321.0,97.4,1,2,foul,L,outside,0,1
2288.0,97.5,1,1,strike,L,inside,0,1
2441.0,92.2,1,0,foul,L,inside,0,1
2089.0,76.9,0,0,ball,L,inside,0,1
2270.0,96.7,1,2,out,R,inside,0,0
1828.0,90.1,1,1,strike,R,outside,0,0
2408.0,92.4,1,0,foul,R,outside,0,0
2242.0,96.7,0,0,ball,R,outside,0,0
2159.0,83.6,2,2,out,R,outside,1,2
1888.0,76.2,1,2,ball,R,outside,1,2
1955.0,94.5,0,2,ball,R,outside,1,2
2026.0,83.5,0,1,foul,R,inside,1,2
2304.0,89.4,0,0,strike,R,inside,1,2
2126.0,92.3,1,0,hit,L,inside,0,2
1900.0,75.8,0,0,ball,L,outside,0,2
2119.0,93.3,0,0,out,L,inside,0,1
2016.0,93.1,1,1,out,R,outside,0,0
2070.0,83.1,1,0,foul,R,inside,0,0
2032.0,83.5,0,0,ball,R,outside,0,0
1535.0,85.3,0,1,out,L,inside,2,1
2378.0,90.5,0,0,foul,L,outside,2,1
2320.0,89.5,2,2,out,R,inside,2,0
2057.0,85.3,1,2,ball,R,outside,2,0
2154.0,95.6,1,2,foul,R,inside,2,0
2096.0,85.1,1,1,strike,R,inside,2,0
2105.0,84.5,0,1,ball,R,outside,2,0
2431.0,91.0,0,0,foul,R,inside,2,0
1970.0,92.1,3,2,walk,L,outside,1,0
1542.0,84.1,2,2,ball,L,outside,1,0
1506.0,85.2,2,1,strike,L,inside,1,0
2162.0,94.1,1,1,ball,L,outside,1,0
1598.0,85.2,1,0,foul,L,outside,1,0
2032.0,94.3,0,0,ball,L,outside,1,0
2327.0,90.7,3,1,walk,L,outside,0,0
1996.0,94.6,2,1,ball,L,outside,0,0
1569.0,87.3,1,1,ball,L,outside,0,0
2050.0,94.5,0,1,ball,L,outside,0,0
1606.0,86.3,0,0,foul,L,inside,0,0
1989.0,94.6,1,2,out,R,outside,1,2
1861.0,76.6,0,2,ball,R,outside,1,2
2480.0,91.0,0,2,foul,R,outside,1,2
2147.0,94.9,0,1,strike,R,outside,1,2
1996.0,94.7,0,0,strike,R,outside,1,2
2095.0,95.2,0,0,hit,R,inside,0,2
1902.0,74.2,1,1,out,L,inside,0,1
2134.0,93.8,0,1,ball,L,outside,0,1
2028.0,92.9,0,0,strike,L,inside,0,1
1912.0,74.4,1,0,out,L,inside,0,0
1900.0,73.1,0,0,ball,L,outside,0,0
1999.0,77.9,1,2,out,R,inside,0,2
2109.0,94.8,1,1,foul,R,inside,0,2
2026.0,83.9,1,0,foul,R,inside,0,2
2353.0,91.8,0,0,ball,R,outside,0,2
1395.0,87.8,1,2,out,L,inside,0,1
2367.0,90.5,1,1,foul,L,inside,0,1
2127.0,94.5,0,1,ball,L,outside,0,1
1878.0,76.6,0,0,strike,L,inside,0,1
2105.0,85.2,1,1,out,R,inside,0,0
2047.0,94.4,1,0,strike,R,inside,0,0
1956.0,92.8,0,0,ball,R,inside,0,0
1973.0,78.0,2,2,out,L,outside,0,2
2199.0,95.8,1,2,ball,L,outside,0,2
2184.0,95.2,1,1,strike,L,outside,0,2
2045.0,94.7,0,1,ball,L,outside,0,2
2194.0,96.0,0,0,foul,L,inside,0,2
1910.0,77.2,2,2,out,L,outside,0,1
1669.0,87.6,2,2,foul,L,inside,0,1
2081.0,94.8,2,1,strike,L,inside,0,1
1569.0,86.1,1,1,ball,L,outside,0,1
2129.0,94.3,0,1,ball,L,outside,0,1
2033.0,94.2,0,0,strike,L,inside,0,1
2230.0,93.9,0,0,out,R,outside,0,0
2392.0,90.5,1,2,out,L,inside,0,1
2070.0,92.4,0,2,ball,L,outside,0,1
1976.0,91.9,0,1,foul,L,inside,0,1
1946.0,75.7,0,0,strike,L,outside,0,1
2068.0,84.7,2,2,out,R,outside,0,0
1393.0,86.1,1,2,ball,R,outside,0,0
2094.0,95.4,1,2,foul,R,inside,0,0
2122.0,94.3,1,1,foul,R,inside,0,0
2159.0,93.4,0,1,ball,R,outside,0,0
1509.0,85.5,0,0,strike,R,inside,0,0
1559.0,86.2,0,1,out,L,outside,1,2
1545.0,86.1,0,0,strike,L,inside,1,2
1448.0,86.1,0,0,out,L,inside,1,1
2314.0,88.4,3,2,out,R,inside,1,0
2039.0,94.0,2,2,ball,R,outside,1,0
2090.0,84.7,1,2,ball,R,outside,1,0
2031.0,76.8,1,2,foul,R,outside,1,0
2055.0,91.9,1,1,foul,R,inside,1,0
2106.0,93.2,1,0,strike,R,outside,1,0
2057.0,93.9,0,0,ball,R,outside,1,0
1331.0,85.0,3,2,hit,L,inside,0,0
1620.0,88.4,2,2,ball,L,outside,0,0
2148.0,93.0,2,1,strike,L,inside,0,0
2406.0,90.4,1,1,ball,L,outside,0,0
2043.0,75.3,1,0,strike,L,inside,0,0
2015.0,93.2,0,0,ball,L,outside,0,0
2152.0,94.3,0,1,out,R,outside,1,2
2078.0,94.1,0,0,foul,R,outside,1,2
2392.0,89.9,1,1,foul,L,outside,1,2
1361.0,86.5,1,0,strike,L,outside,1,2
2190.0,93.7,0,0,ball,L,outside,1,2
2028.0,77.7,0,0,out,L,inside,2,1
2046.0,76.3,2,2,out,L,inside,2,0
1480.0,85.2,2,1,foul,L,inside,2,0
2013.0,93.2,1,1,ball,L,outside,2,0
1527.0,86.3,1,0,foul,L,inside,2,0
2362.0,90.2,0,0,ball,L,outside,2,0
2069.0,83.4,0,1,hit,R,inside,1,0
2112.0,94.1,0,0,foul,R,inside,1,0
2445.0,89.8,0,1,hit,L,inside,0,0
1995.0,92.6,0,0,strike,L,inside,0,0
2136.0,94.2,1,2,out,L,inside,1,1
2443.0,89.7,0,2,ball,L,outside,1,1
1990.0,93.9,0,1,foul,L,inside,1,1
1503.0,85.8,0,0,strike,L,inside,1,1
1904.0,77.0,2,2,out,R,inside,1,0
2037.0,94.8,1,2,ball,R,outside,1,0
1384.0,86.3,1,2,foul,R,outside,1,0
2106.0,86.2,1,1,strike,R,outside,1,0
2033.0,93.5,1,0,strike,R,inside,1,0
2086.0,85.1,0,0,ball,R,outside,1,0
2129.0,94.2,3,2,hit,L,inside,0,0
2416.0,90.2,3,1,foul,L,inside,0,0
2102.0,93.0,3,0,strike,L,outside,0,0
2112.0,94.1,2,0,ball,L,outside,0,0
1637.0,85.3,1,0,ball,L,outside,0,0
1905.0,74.4,0,0,ball,L,outside,0,0
2185.0,93.3,0,0,out,R,outside,1,2
1521.0,85.2,2,2,out,L,inside,1,1
2096.0,93.9,2,2,foul,L,inside,1,1
1751.0,86.6,1,2,ball,L,outside,1,1
1553.0,87.8,1,1,strike,L,inside,1,1
2415.0,90.1,1,0,strike,L,inside,1,1
2079.0,94.9,0,0,ball,L,outside,1,1
2114.0,94.0,0,1,hit,L,inside,0,1
2037.0,76.3,0,0,strike,L,inside,0,1
1584.0,87.4,1,2,out,L,outside,0,0
2117.0,94.4,1,2,foul,L,inside,0,0
2317.0,89.2,1,1,strike,L,inside,0,0
2115.0,94.4,0,1,ball,L,outside,0,0
2134.0,93.9,0,0,strike,L,inside,0,0
2116.0,81.5,0,0,out,R,inside,1,2
2453.0,88.2,3,2,out,R,inside,1,1
2210.0,94.1,3,1,strike,R,inside,1,1
2242.0,95.0,2,1,ball,R,inside,1,1
2387.0,88.6,1,1,ball,R,outside,1,1
2246.0,94.2,1,0,strike,R,inside,1,1
2137.0,75.7,0,0,ball,R,inside,1,1
1690.0,86.8,2,0,hit,L,inside,0,1
1800.0,88.4,1,0,ball,L,outside,0,1
2149.0,93.9,0,0,ball,L,outside,0,1
2082.0,77.0,1,1,out,R,outside,0,0
2095.0,93.2,0,1,ball,R,outside,0,0
1495.0,75.3,0,0,strike,R,outside,0,0
2297.0,82.2,0,1,out,R,inside,0,2
2116.0,93.2,0,0,strike,R,inside,0,2
2142.0,76.1,1,1,out,L,inside,0,1
2437.0,88.8,0,1,ball,L,outside,0,1
2106.0,93.1,0,0,strike,L,inside,0,1
2070.0,77.0,2,2,out,R,outside,0,0
2195.0,76.8,1,2,ball,R,outside,0,0
2474.0,89.3,0,2,ball,R,outside,0,0
1670.0,86.5,0,1,strike,R,outside,0,0
2185.0,92.9,0,0,strike,R,inside,0,0
1974.0,76.7,0,2,out,R,inside,2,2
2304.0,94.3,0,1,strike,R,inside,2,2
2187.0,81.8,0,0,strike,R,inside,2,2
2364.0,88.0,1,1,hit,L,inside,1,2
1746.0,88.0,0,1,ball,L,outside,1,2
2122.0,75.8,0,0,strike,L,inside,1,2
2417.0,86.9,1,0,out,R,inside,1,1
2227.0,94.5,0,0,ball,R,outside,1,1
1724.0,88.5,2,2,hit,R,outside,0,1
2203.0,95.0,2,2,foul,R,inside,0,1
2079.0,77.3,2,2,foul,R,inside,0,1
2064.0,77.9,2,2,foul,R,outside,0,1
2267.0,95.4,2,2,foul,R,outside,0,1
2124.0,82.0,2,2,foul,R,outside,0,1
1585.0,95.6,2,2,foul,R,inside,0,1
2260.0,94.5,2,1,strike,R,outside,0,1
2248.0,82.0,1,1,ball,R,outside,0,1
2432.0,88.3,1,0,strike,R,inside,0,1
2166.0,94.2,0,0,ball,R,outside,0,1
2033.0,93.6,0,0,out,L,inside,0,0
2163.0,92.5,0,0,ball,L,outside,1,2
2246.0,81.7,0,1,out,R,inside,1,1
2428.0,88.2,0,0,strike,R,inside,1,1
1771.0,89.0,3,2,walk,R,outside,0,1
2203.0,81.2,2,2,ball,R,outside,0,1
2192.0,81.9,2,1,strike,R,inside,0,1
2216.0,95.0,2,0,strike,R,inside,0,1
2287.0,82.4,1,0,ball,R,outside,0,1
2161.0,94.1,0,0,ball,R,inside,0,1
2162.0,76.9,1,2,out,L,outside,0,0
1544.0,88.1,0,2,ball,L,outside,0,0
2523.0,88.1,0,2,foul,L,outside,0,0
2523.0,88.0,0,1,strike,L,inside,0,0
2316.0,93.7,0,0,strike,L,inside,0,0
2269.0,93.0,1,0,hit,R,inside,0,0
1696.0,87.6,0,0,ball,R,outside,0,0
2009.0,75.4,3,2,out,R,inside,2,2
2113.0,93.2,3,2,foul,R,outside,2,2
1756.0,87.1,3,2,foul,R,inside,2,2
2185.0,95.4,3,2,foul,R,inside,2,2
2172.0,95.3,2,2,ball,R,outside,2,2
1576.0,88.6,2,2,foul,R,outside,2,2
2456.0,89.1,1,2,ball,R,outside,2,2
2200.0,78.3,0,2,ball,R,outside,2,2
2154.0,95.8,0,2,foul,R,inside,2,2
2263.0,94.5,0,1,foul,R,inside,2,2
1965.0,76.6,0,0,strike,R,inside,2,2
2039.0,77.7,2,2,out,L,inside,2,1
2355.0,88.1,2,1,strike,L,inside,2,1
1686.0,88.3,1,1,ball,L,outside,2,1
2436.0,89.3,1,0,strike,L,inside,2,1
1686.0,87.1,0,0,ball,L,outside,2,1
2344.0,87.5,2,2,hit,R,inside,1,1
1788.0,87.3,1,2,ball,R,outside,1,1
2219.0,91.9,1,1,foul,R,outside,1,1
2142.0,82.2,0,1,ball,R,outside,1,1
2158.0,80.2,0,0,foul,R,inside,1,1
2005.0,76.3,1,1,hit,R,inside,0,1
2220.0,82.0,0,1,ball,R,outside,0,1
2225.0,93.5,0,0,strike,R,inside,0,1
1994.0,74.4,0,0,out,L,inside,0,0
2222.0,84.2,3,2,out,R,inside,2,1
2352.0,95.3,2,2,ball,R,outside,2,1
1779.0,88.5,2,1,strike,R,outside,2,1
1756.0,87.2,1,1,ball,R,outside,2,1
2460.0,89.4,0,1,ball,R,outside,2,1
2210.0,83.5,0,0,strike,R,inside,2,1
2445.0,89.4,0,0,hit,R,inside,1,1
2185.0,95.8,1,1,hit,L,inside,1,1
2070.0,76.6,1,0,strike,L,inside,1,1
2363.0,88.8,0,0,ball,L,inside,1,1
2093.0,95.0,3,2,walk,R,outside,0,1
2431.0,88.9,3,2,foul,R,outside,0,1
1793.0,90.4,2,2,ball,R,outside,0,1
2226.0,96.0,2,1,strike,R,outside,0,1
1766.0,89.0,1,1,ball,R,outside,0,1
2479.0,89.8,0,1,ball,R,outside,0,1
2172.0,95.9,0,0,strike,R,inside,0,1
2214.0,83.1,2,2,out,R,inside,0,0
2275.0,95.5,2,2,foul,R,inside,0,0
1803.0,90.0,1,2,ball,R,outside,0,0
1710.0,89.1,0,2,ball,R,outside,0,0
2135.0,95.2,0,1,foul,R,inside,0,0
2188.0,94.9,0,0,strike,R,inside,0,0
1542.0,88.4,2,2,out,L,outside,0,2
2102.0,94.0,1,2,ball,L,outside,0,2
2047.0,77.2,1,2,foul,L,outside,0,2
1966.0,74.5,1,1,strike,L,inside,0,2
1385.0,84.5,1,0,foul,L,outside,0,2
2346.0,88.1,0,0,ball,L,outside,0,2
1372.0,85.3,3,2,out,R,outside,0,1
2138.0,96.4,2,2,ball,R,outside,0,1
2076.0,78.0,2,2,foul,R,inside,0,1
1465.0,88.4,1,2,ball,R,outside,0,1
2100.0,94.5,1,2,foul,R,inside,0,1
2161.0,93.9,0,2,ball,R,outside,0,1
1643.0,87.1,0,1,strike,R,outside,0,1
2095.0,92.9,0,0,foul,R,inside,0,1
2011.0,92.8,3,2,out,L,inside,0,0
2345.0,89.1,3,2,foul,L,inside,0,0
1670.0,89.3,2,2,ball,L,outside,0,0
1914.0,93.5,1,2,ball,L,outside,0,0
2317.0,88.5,1,1,foul,L,inside,0,0
1570.0,86.5,0,1,ball,L,outside,0,0
1466.0,84.1,0,0,strike,L,inside,0,0
1589.0,87.7,2,2,out,R,outside,0,2
2398.0,91.2,1,2,ball,R,outside,0,2
2152.0,94.9,1,1,foul,R,inside,0,2
2389.0,89.8,1,0,strike,R,inside,0,2
1673.0,88.2,0,0,ball,R,outside,0,2
2164.0,94.6,2,2,out,R,inside,0,1
1962.0,75.9,2,1,foul,R,outside,0,1
1575.0,86.3,1,1,ball,R,outside,0,1
2024.0,76.2,1,0,foul,R,inside,0,1
1897.0,76.0,0,0,ball,R,outside,0,1
1588.0,86.9,1,2,out,L,inside,0,0
2381.0,87.9,1,1,foul,L,inside,0,0
2229.0,92.5,1,0,strike,L,inside,0,0
2036.0,74.2,0,0,ball,L,outside,0,0
2469.0,89.3,0,1,out,L,inside,0,2
2074.0,77.1,0,0,strike,L,outside,0,2
2044.0,95.1,1,1,hit,L,inside,0,2
1498.0,86.3,0,1,ball,L,outside,0,2
1939.0,94.3,0,0,foul,L,inside,0,2
1941.0,93.7,0,2,out,R,outside,0,1
1693.0,88.3,0,2,foul,R,outside,0,1
1661.0,86.4,0,1,foul,R,outside,0,1
1647.0,85.8,0,0,strike,R,inside,0,1
1719.0,87.6,0,2,out,L,outside,0,0
1671.0,86.2,0,1,foul,L,inside,0,0
2142.0,93.0,0,0,foul,L,inside,0,0
1527.0,85.4,3,2,out,R,outside,2,2
2094.0,77.7,2,2,ball,R,outside,2,2
2210.0,92.5,1,2,ball,R,outside,2,2
1625.0,85.6,1,1,strike,R,outside,2,2
1684.0,87.3,0,1,ball,R,outside,2,2
2193.0,93.5,0,0,strike,R,outside,2,2
1477.0,84.2,3,2,out,L,inside,2,1
2010.0,76.4,2,2,ball,L,outside,2,1
2147.0,93.1,1,2,ball,L,outside,2,1
1623.0,85.5,1,1,strike,L,outside,2,1
2310.0,86.6,1,0,foul,L,outside,2,1
1525.0,83.4,0,0,ball,L,outside,2,1
2020.0,93.2,1,2,hit,R,outside,1,1
1553.0,83.0,1,1,foul,R,inside,1,1
2057.0,93.6,0,1,ball,R,inside,1,1
1845.0,76.5,0,0,strike,R,inside,1,1
2399.0,89.2,0,0,hit,R,inside,2,1
2007.0,77.5,2,2,out,L,outside,2,0
2073.0,93.7,1,2,ball,L,outside,2,0
1491.0,85.0,1,2,foul,L,outside,2,0
1948.0,77.1,0,2,ball,L,outside,2,0
2314.0,87.9,0,1,foul,L,inside,2,0
1581.0,83.5,0,0,strike,L,inside,2,0
1872.0,76.6,0,0,hit,L,inside,1,0
1584.0,85.2,1,1,hit,L,inside,0,0
2423.0,87.6,1,0,foul,L,inside,0,0
1977.0,75.4,0,0,ball,L,outside,0,0
2136.0,95.0,1,1,out,R,inside,0,2
1953.0,78.0,0,1,ball,R,outside,0,2
2102.0,95.1,0,0,strike,R,inside,0,2
2254.0,87.4,3,2,out,L,inside,1,0
1992.0,74.9,3,2,foul,L,outside,1,0
2206.0,94.0,3,2,foul,L,inside,1,0
2080.0,95.2,2,2,ball,L,inside,1,0
1755.0,87.4,2,2,foul,L,inside,1,0
2312.0,87.1,2,1,strike,L,inside,1,0
1679.0,83.9,1,1,ball,L,outside,1,0
2211.0,88.3,1,0,foul,L,inside,1,0
1986.0,75.6,0,0,ball,L,inside,1,0
2206.0,97.9,1,2,hit,R,inside,0,0
1693.0,88.0,0,2,ball,R,outside,0,0
1694.0,87.6,0,1,strike,R,outside,0,0
1952.0,74.0,0,0,strike,R,inside,0,0
1502.0,86.7,0,2,out,L,inside,0,2
1657.0,86.6,0,2,foul,L,outside,0,2
2274.0,93.7,0,1,strike,L,outside,0,2
2110.0,75.1,0,0,strike,L,outside,0,2
1658.0,85.6,1,1,out,R,inside,0,1
2389.0,87.3,1,0,strike,R,inside,0,1
2073.0,76.6,0,0,ball,R,outside,0,1
2316.0,93.4,0,0,out,R,inside,0,0
2177.0,93.7,0,0,hit,L,inside,0,0
2188.0,94.7,3,2,hit,R,inside,0,1
2097.0,93.1,3,2,foul,R,inside,0,1
2159.0,95.4,3,2,foul,R,inside,0,1
1642.0,89.5,2,2,ball,R,outside,0,1
2026.0,76.7,2,1,strike,R,inside,0,1
2422.0,90.4,1,1,ball,R,outside,0,1
2090.0,95.0,0,1,ball,R,inside,0,1
1994.0,76.9,0,0,strike,R,inside,0,1
2212.0,95.2,1,2,out,R,inside,0,0
2206.0,94.3,1,1,foul,R,inside,0,0
2528.0,90.0,0,1,ball,R,outside,0,0
1646.0,87.4,0,0,strike,R,outside,0,0
1715.0,87.2,3,2,out,R,inside,0,2
2275.0,95.8,2,2,ball,R,outside,0,2
2064.0,77.9,1,2,ball,R,outside,0,2
2168.0,94.0,1,1,foul,R,inside,0,2
1711.0,87.5,1,0,strike,R,inside,0,2
2445.0,89.4,0,0,ball,R,outside,0,2
2089.0,77.7,1,2,out,R,outside,0,1
2445.0,90.3,1,1,strike,R,outside,0,1
2071.0,92.2,1,0,strike,R,inside,0,1
1565.0,85.4,0,0,ball,R,outside,0,1
1665.0,87.9,0,0,out,L,outside,0,0
2260.0,96.1,0,2,out,R,inside,0,2
1488.0,87.2,0,1,strike,R,inside,0,2
2391.0,89.9,0,0,foul,R,inside,0,2
2236.0,95.3,3,2,out,L,inside,0,1
2143.0,93.8,2,2,ball,L,outside,0,1
2362.0,87.6,2,2,foul,L,outside,0,1
2083.0,76.9,1,2,ball,L,outside,0,1
2436.0,88.8,1,2,foul,L,outside,0,1
2029.0,77.1,1,1,strike,L,inside,0,1
1579.0,87.4,1,0,strike,L,inside,0,1
2156.0,93.5,0,0,ball,L,outside,0,1
2102.0,90.4,1,0,out,R,inside,0,0
1617.0,85.6,0,0,ball,R,outside,0,0
2293.0,95.0,2,0,out,R,outside,0,2
1682.0,88.4,1,0,ball,R,outside,0,2
2390.0,88.2,0,0,ball,R,outside,0,2
2203.0,93.3,0,0,out,R,inside,0,1
1584.0,85.1,3,2,out,R,outside,0,0
2373.0,88.0,3,1,strike,R,outside,0,0
2195.0,93.6,2,1,ball,R,outside,0,0
2135.0,92.3,1,1,ball,R,outside,0,0
1886.0,74.5,1,0,foul,R,inside,0,0
2134.0,74.4,0,0,ball,R,outside,0,0
2279.0,87.4,3,2,out,R,inside,2,2
2140.0,92.9,3,2,foul,R,inside,2,2
1720.0,87.2,3,2,foul,R,inside,2,2
2087.0,77.7,2,2,ball,R,outside,2,2
2265.0,94.6,1,2,ball,R,outside,2,2
2308.0,89.3,1,1,foul,R,inside,2,2
2198.0,94.1,1,0,foul,R,inside,2,2
2370.0,86.9,0,0,ball,R,inside,2,2
2410.0,88.2,0,0,out,R,inside,2,1
2177.0,93.4,3,0,walk,L,outside,1,1
1630.0,87.1,2,0,ball,L,outside,1,1
